INSERT INTO PACCHI VALUES
(401, 4, TO_TIMESTAMP('2020-11-09 22:31:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.0, FALSE),
(2078, 12, TO_TIMESTAMP('2021-12-30 16:09:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 2.25, TRUE),
(2079, 18, TO_TIMESTAMP('2020-12-10 10:29:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 4.5, FALSE),
(2080, 64, TO_TIMESTAMP('2020-11-11 13:04:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 5.25, FALSE),
(2081, 89, TO_TIMESTAMP('2022-03-14 16:17:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 2.25, FALSE),
(2082, 17, TO_TIMESTAMP('2020-12-05 23:19:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 3.0, TRUE),
(2083, 91, TO_TIMESTAMP('2020-05-29 05:15:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 1.5, TRUE),
(2084, 23, TO_TIMESTAMP('2020-06-11 17:36:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 7.5, FALSE),
(2085, 21, TO_TIMESTAMP('2020-12-10 20:56:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 1.5, FALSE),
(2086, 13, TO_TIMESTAMP('2022-11-08 02:57:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 4.5, FALSE),
(2087, 78, TO_TIMESTAMP('2021-09-24 05:52:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 3.75, FALSE),
(2088, 74, TO_TIMESTAMP('2022-07-24 16:44:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 3.75, FALSE),
(2089, 6, TO_TIMESTAMP('2022-06-08 10:01:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 6.0, TRUE),
(2090, 65, TO_TIMESTAMP('2022-12-01 16:52:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 3.0, FALSE),
(2091, 35, TO_TIMESTAMP('2021-03-06 20:19:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 6.0, TRUE),
(2092, 4, TO_TIMESTAMP('2020-10-20 21:22:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 0.75, TRUE),
(2093, 64, TO_TIMESTAMP('2021-03-18 16:03:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 4.5, TRUE),
(2094, 15, TO_TIMESTAMP('2021-07-12 05:35:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 0.75, FALSE),
(2095, 18, TO_TIMESTAMP('2021-04-19 10:55:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 7.5, FALSE),
(2096, 95, TO_TIMESTAMP('2020-07-05 22:27:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 3.75, FALSE),
(2097, 22, TO_TIMESTAMP('2021-09-20 02:27:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 4.5, TRUE),
(2098, 11, TO_TIMESTAMP('2021-07-13 06:29:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 6.0, TRUE),
(2099, 94, TO_TIMESTAMP('2020-06-22 16:22:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 4.5, FALSE),
(2100, 90, TO_TIMESTAMP('2020-04-25 09:39:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 6.0, FALSE),
(2101, 71, TO_TIMESTAMP('2022-08-26 06:52:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 4.5, TRUE),
(2102, 73, TO_TIMESTAMP('2022-04-22 00:49:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 3.75, FALSE),
(2103, 76, TO_TIMESTAMP('2022-03-04 23:55:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 4.5, FALSE),
(2104, 30, TO_TIMESTAMP('2020-03-22 11:53:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 0.75, FALSE),
(2105, 53, TO_TIMESTAMP('2020-02-05 15:59:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 4.5, FALSE),
(2106, 86, TO_TIMESTAMP('2022-07-07 19:18:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 3.0, TRUE),
(2107, 53, TO_TIMESTAMP('2022-02-18 04:44:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.0, TRUE),
(2108, 83, TO_TIMESTAMP('2020-06-14 12:07:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 7.5, FALSE),
(2109, 98, TO_TIMESTAMP('2021-03-29 13:58:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 3.0, FALSE),
(2110, 59, TO_TIMESTAMP('2020-01-19 19:37:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 3.0, TRUE),
(2111, 84, TO_TIMESTAMP('2020-06-24 03:09:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 0.75, FALSE),
(2112, 81, TO_TIMESTAMP('2021-09-19 15:55:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 7.5, TRUE),
(2113, 31, TO_TIMESTAMP('2021-01-08 09:15:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 6.75, FALSE),
(2114, 61, TO_TIMESTAMP('2020-09-30 14:41:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 6.75, TRUE),
(2115, 67, TO_TIMESTAMP('2020-04-10 22:25:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 0.75, FALSE),
(2116, 24, TO_TIMESTAMP('2022-06-12 12:14:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 1.5, TRUE),
(2117, 49, TO_TIMESTAMP('2022-02-05 12:33:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 0.75, TRUE),
(2118, 38, TO_TIMESTAMP('2020-03-08 09:22:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 7.5, FALSE),
(2119, 79, TO_TIMESTAMP('2021-12-28 08:38:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 6.75, FALSE),
(2120, 35, TO_TIMESTAMP('2020-12-01 16:17:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 6.0, FALSE),
(2121, 65, TO_TIMESTAMP('2022-07-17 20:32:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 6.75, FALSE),
(2122, 49, TO_TIMESTAMP('2020-10-02 07:11:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 6.75, TRUE),
(2123, 36, TO_TIMESTAMP('2021-01-01 22:39:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 7.5, TRUE),
(2124, 9, TO_TIMESTAMP('2021-03-02 20:42:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, FALSE),
(2125, 63, TO_TIMESTAMP('2020-07-31 04:32:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, TRUE),
(2126, 8, TO_TIMESTAMP('2021-06-15 11:16:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 3.75, TRUE),
(2127, 99, TO_TIMESTAMP('2021-10-19 03:44:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 2.25, FALSE),
(2128, 99, TO_TIMESTAMP('2020-09-05 20:38:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 7.5, FALSE),
(2129, 92, TO_TIMESTAMP('2021-09-23 06:50:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 3.0, TRUE),
(2130, 91, TO_TIMESTAMP('2023-01-18 00:43:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 4.5, FALSE),
(2131, 79, TO_TIMESTAMP('2020-05-11 20:10:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 3.0, TRUE),
(2132, 13, TO_TIMESTAMP('2021-07-10 17:30:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 0.75, FALSE),
(2133, 1, TO_TIMESTAMP('2021-08-25 07:35:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 3.0, FALSE),
(2134, 36, TO_TIMESTAMP('2022-03-24 03:04:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 3.75, TRUE),
(2135, 42, TO_TIMESTAMP('2020-09-27 19:54:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 0.75, TRUE),
(2136, 39, TO_TIMESTAMP('2020-05-29 03:51:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 3.75, TRUE),
(2137, 61, TO_TIMESTAMP('2020-10-02 18:23:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 2.25, TRUE),
(2138, 73, TO_TIMESTAMP('2022-12-22 09:20:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 3.75, FALSE),
(2139, 75, TO_TIMESTAMP('2022-04-05 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 5.25, FALSE),
(2140, 96, TO_TIMESTAMP('2021-01-14 18:08:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 0.75, TRUE),
(2141, 64, TO_TIMESTAMP('2020-04-16 06:49:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 7.5, TRUE),
(2142, 29, TO_TIMESTAMP('2022-03-15 05:03:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 6.75, TRUE),
(2143, 52, TO_TIMESTAMP('2021-08-30 01:05:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 6.75, TRUE),
(2144, 59, TO_TIMESTAMP('2020-10-20 06:08:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 3.75, FALSE),
(2145, 70, TO_TIMESTAMP('2022-07-13 07:16:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 5.25, TRUE),
(2146, 70, TO_TIMESTAMP('2022-08-12 11:53:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 3.0, FALSE),
(2147, 23, TO_TIMESTAMP('2020-09-03 04:33:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 0.75, FALSE),
(2148, 56, TO_TIMESTAMP('2021-08-06 04:21:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 6.75, FALSE),
(2149, 38, TO_TIMESTAMP('2020-10-22 03:51:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 4.5, TRUE),
(2150, 53, TO_TIMESTAMP('2021-05-17 14:54:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 6.0, TRUE),
(2151, 15, TO_TIMESTAMP('2020-07-17 10:54:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 6.0, FALSE),
(2152, 91, TO_TIMESTAMP('2022-11-14 01:31:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 4.5, TRUE),
(2153, 42, TO_TIMESTAMP('2021-12-03 20:32:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 4.5, FALSE),
(2154, 24, TO_TIMESTAMP('2022-07-20 10:49:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.0, FALSE),
(2155, 37, TO_TIMESTAMP('2022-04-03 20:31:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 2.25, TRUE),
(2156, 52, TO_TIMESTAMP('2021-09-10 04:04:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 3.0, FALSE),
(2157, 97, TO_TIMESTAMP('2022-08-26 04:21:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.75, FALSE),
(2158, 66, TO_TIMESTAMP('2021-08-24 11:34:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 1.5, FALSE),
(2159, 74, TO_TIMESTAMP('2022-05-06 04:20:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 6.0, FALSE),
(2160, 63, TO_TIMESTAMP('2022-12-02 07:15:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 4.5, TRUE),
(2161, 66, TO_TIMESTAMP('2022-09-24 14:25:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 3.0, FALSE),
(2162, 81, TO_TIMESTAMP('2021-03-29 12:37:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 6.0, FALSE),
(2163, 26, TO_TIMESTAMP('2021-12-21 15:46:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 1.5, TRUE),
(2164, 70, TO_TIMESTAMP('2022-04-30 13:08:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 3.0, FALSE),
(2165, 35, TO_TIMESTAMP('2020-09-28 05:28:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 4.5, FALSE),
(2166, 62, TO_TIMESTAMP('2020-02-15 20:15:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 6.75, TRUE),
(2167, 8, TO_TIMESTAMP('2021-03-23 03:41:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 4.5, TRUE),
(2168, 10, TO_TIMESTAMP('2021-07-15 00:32:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 2.25, TRUE),
(2169, 65, TO_TIMESTAMP('2021-09-23 07:23:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 3.75, TRUE),
(2170, 45, TO_TIMESTAMP('2022-01-16 09:16:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 6.75, TRUE),
(2171, 29, TO_TIMESTAMP('2022-05-26 06:07:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 5.25, FALSE),
(2172, 57, TO_TIMESTAMP('2020-07-07 17:48:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 1.5, FALSE),
(2173, 38, TO_TIMESTAMP('2021-08-08 15:19:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 6.75, FALSE),
(2174, 17, TO_TIMESTAMP('2022-11-27 19:40:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 6.75, FALSE),
(2175, 25, TO_TIMESTAMP('2020-07-24 02:26:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 5.25, FALSE),
(2176, 13, TO_TIMESTAMP('2020-10-22 03:47:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 5.25, TRUE),
(2177, 12, TO_TIMESTAMP('2022-03-28 21:16:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 0.75, FALSE),
(2178, 70, TO_TIMESTAMP('2020-07-27 19:37:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 7.5, FALSE),
(2179, 21, TO_TIMESTAMP('2021-12-12 21:32:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 3.75, FALSE),
(2180, 40, TO_TIMESTAMP('2022-09-26 14:32:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 2.25, TRUE),
(2181, 56, TO_TIMESTAMP('2021-02-14 14:28:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 4.5, FALSE),
(2182, 59, TO_TIMESTAMP('2023-03-27 09:55:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 7.5, FALSE),
(2183, 6, TO_TIMESTAMP('2021-07-15 00:24:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 3.75, FALSE),
(2184, 60, TO_TIMESTAMP('2022-04-04 03:41:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 3.0, FALSE),
(2185, 12, TO_TIMESTAMP('2020-11-18 02:46:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 0.75, FALSE),
(2186, 20, TO_TIMESTAMP('2021-11-14 08:39:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 6.0, TRUE),
(2187, 22, TO_TIMESTAMP('2022-04-17 05:55:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 6.0, FALSE),
(2188, 94, TO_TIMESTAMP('2022-12-08 02:04:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 3.75, FALSE),
(2189, 42, TO_TIMESTAMP('2022-10-30 08:17:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 2.25, TRUE),
(2190, 26, TO_TIMESTAMP('2020-11-09 15:10:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 7.5, FALSE),
(2191, 50, TO_TIMESTAMP('2021-10-11 01:38:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 5.25, TRUE),
(2192, 95, TO_TIMESTAMP('2022-08-17 17:06:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 0.75, FALSE),
(2193, 55, TO_TIMESTAMP('2020-04-24 03:23:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 2.25, TRUE),
(2194, 5, TO_TIMESTAMP('2021-04-17 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 1.5, FALSE),
(2195, 13, TO_TIMESTAMP('2022-03-20 16:34:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 5.25, FALSE),
(2196, 71, TO_TIMESTAMP('2021-09-17 03:34:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 6.0, FALSE),
(2197, 3, TO_TIMESTAMP('2023-03-03 00:41:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 7.5, FALSE),
(2198, 66, TO_TIMESTAMP('2021-06-24 08:43:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 5.25, FALSE),
(2199, 23, TO_TIMESTAMP('2021-02-19 17:06:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 1.5, TRUE),
(2200, 28, TO_TIMESTAMP('2021-03-17 07:55:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 7.5, TRUE),
(2201, 34, TO_TIMESTAMP('2021-05-01 08:36:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 1.5, FALSE),
(2202, 21, TO_TIMESTAMP('2020-02-09 10:16:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 5.25, TRUE),
(2203, 2, TO_TIMESTAMP('2021-12-22 20:12:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 6.75, FALSE),
(2204, 39, TO_TIMESTAMP('2022-06-19 10:48:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 6.0, TRUE),
(2205, 88, TO_TIMESTAMP('2020-11-23 18:44:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 3.0, FALSE),
(2206, 100, TO_TIMESTAMP('2021-11-29 08:38:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 4.5, FALSE),
(2207, 75, TO_TIMESTAMP('2021-03-24 22:31:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 7.5, FALSE),
(2208, 8, TO_TIMESTAMP('2020-09-02 12:50:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.0, FALSE),
(2209, 85, TO_TIMESTAMP('2022-02-12 06:02:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 3.75, TRUE),
(2210, 50, TO_TIMESTAMP('2022-12-02 09:54:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 3.75, TRUE),
(2211, 58, TO_TIMESTAMP('2021-11-10 23:08:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 3.75, FALSE),
(2212, 25, TO_TIMESTAMP('2022-04-17 23:21:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 6.0, TRUE),
(2213, 77, TO_TIMESTAMP('2022-10-20 22:47:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 0.75, TRUE),
(2214, 67, TO_TIMESTAMP('2022-01-08 04:47:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 6.0, TRUE),
(2215, 70, TO_TIMESTAMP('2021-09-30 04:35:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 5.25, FALSE),
(2216, 52, TO_TIMESTAMP('2022-02-11 14:07:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 6.0, FALSE),
(2217, 58, TO_TIMESTAMP('2020-03-22 16:28:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 6.75, FALSE),
(2218, 72, TO_TIMESTAMP('2021-05-11 04:32:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 0.75, TRUE),
(2219, 5, TO_TIMESTAMP('2021-05-03 17:56:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 5.25, FALSE),
(2220, 6, TO_TIMESTAMP('2021-01-27 17:02:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 5.25, FALSE),
(2221, 100, TO_TIMESTAMP('2022-12-09 22:46:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 6.0, TRUE),
(2222, 61, TO_TIMESTAMP('2022-01-16 23:31:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.75, FALSE),
(2223, 72, TO_TIMESTAMP('2021-08-25 11:36:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 5.25, FALSE),
(2224, 28, TO_TIMESTAMP('2022-09-17 06:18:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 6.0, FALSE),
(2225, 14, TO_TIMESTAMP('2020-06-20 22:41:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 5.25, TRUE),
(2226, 44, TO_TIMESTAMP('2023-02-12 05:43:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 1.5, TRUE),
(2227, 30, TO_TIMESTAMP('2021-08-26 07:41:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 0.75, TRUE),
(2228, 92, TO_TIMESTAMP('2020-11-05 13:05:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 6.75, FALSE),
(2229, 81, TO_TIMESTAMP('2022-03-21 00:35:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 6.0, FALSE),
(2230, 38, TO_TIMESTAMP('2020-10-17 08:49:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 3.75, FALSE),
(2231, 73, TO_TIMESTAMP('2020-08-06 14:43:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 7.5, TRUE),
(2232, 18, TO_TIMESTAMP('2020-12-09 01:03:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 3.75, TRUE),
(2233, 59, TO_TIMESTAMP('2022-02-14 20:02:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 5.25, FALSE),
(2234, 95, TO_TIMESTAMP('2020-12-22 02:37:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 4.5, TRUE),
(2235, 81, TO_TIMESTAMP('2021-06-13 17:40:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 5.25, TRUE),
(2236, 59, TO_TIMESTAMP('2021-06-14 20:04:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 1.5, TRUE),
(2237, 64, TO_TIMESTAMP('2022-06-20 01:37:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 3.75, TRUE),
(2238, 36, TO_TIMESTAMP('2020-11-22 01:31:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 2.25, TRUE),
(2239, 47, TO_TIMESTAMP('2021-09-06 10:22:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 6.75, FALSE),
(2240, 63, TO_TIMESTAMP('2022-07-17 07:56:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 6.75, FALSE),
(2241, 56, TO_TIMESTAMP('2022-10-11 07:33:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 6.0, FALSE),
(2242, 21, TO_TIMESTAMP('2021-01-14 17:40:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 7.5, FALSE),
(2243, 68, TO_TIMESTAMP('2022-02-26 10:22:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 6.0, TRUE),
(2244, 56, TO_TIMESTAMP('2020-06-15 20:04:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 7.5, TRUE),
(2245, 67, TO_TIMESTAMP('2021-09-27 19:02:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 1.5, FALSE),
(2246, 20, TO_TIMESTAMP('2022-11-11 16:07:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 0.75, TRUE),
(2247, 18, TO_TIMESTAMP('2021-11-26 20:08:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 3.75, TRUE),
(2248, 41, TO_TIMESTAMP('2021-12-26 18:04:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 3.0, TRUE),
(2249, 35, TO_TIMESTAMP('2020-07-14 15:19:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 0.75, TRUE),
(2250, 18, TO_TIMESTAMP('2020-12-02 13:08:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 7.5, TRUE),
(2251, 52, TO_TIMESTAMP('2022-03-19 04:05:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 4.5, TRUE),
(2252, 21, TO_TIMESTAMP('2021-01-18 13:52:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.0, FALSE),
(2253, 93, TO_TIMESTAMP('2020-12-20 06:01:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 0.75, TRUE),
(2254, 70, TO_TIMESTAMP('2020-09-16 16:45:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 4.5, FALSE),
(2255, 89, TO_TIMESTAMP('2021-08-04 22:28:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 1.5, TRUE),
(2256, 94, TO_TIMESTAMP('2021-03-06 16:45:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 3.0, TRUE),
(2257, 67, TO_TIMESTAMP('2021-06-15 01:16:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 3.0, TRUE),
(2258, 58, TO_TIMESTAMP('2021-04-06 08:10:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 3.0, FALSE),
(2259, 13, TO_TIMESTAMP('2021-08-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 3.0, TRUE),
(2260, 77, TO_TIMESTAMP('2021-07-01 19:16:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 4.5, FALSE),
