101, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-03-26 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-26 21:04:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
358, 'CRS-SO', 14, 34, TO_TIMESTAMP('2020-07-28 05:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-29 11:44:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
358, 'SO-PCR', 34, 54, TO_TIMESTAMP('2020-07-29 11:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-31 05:14:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
359, 'PCR-SO', 41, 21, TO_TIMESTAMP('2021-05-17 07:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-17 23:34:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
359, 'SO-CRS', 21, 1, TO_TIMESTAMP('2021-05-17 23:34:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-18 16:14:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
359, 'CRS-CRS', 1, 14, TO_TIMESTAMP('2021-05-18 16:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-19 11:06:00', 'YYYY-MM-DD HH24:MI:SS'), 57),
359, 'CRS-SO', 14, 34, TO_TIMESTAMP('2021-05-19 11:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-19 14:36:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
359, 'SO-PCR', 34, 54, TO_TIMESTAMP('2021-05-19 14:36:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-20 10:44:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
360, 'PCR-SO', 50, 30, TO_TIMESTAMP('2021-04-14 21:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-16 03:04:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
360, 'SO-CRS', 30, 10, TO_TIMESTAMP('2021-04-16 03:04:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-17 08:25:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
360, 'CRS-CRS', 10, 3, TO_TIMESTAMP('2021-04-17 08:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-18 04:05:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
360, 'CRS-SO', 3, 23, TO_TIMESTAMP('2021-04-18 04:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-19 09:54:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
360, 'SO-PCR', 23, 43, TO_TIMESTAMP('2021-04-19 09:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-20 01:48:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
361, 'PCR-SO', 59, 39, TO_TIMESTAMP('2022-12-18 12:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-19 21:33:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
361, 'SO-CRS', 39, 19, TO_TIMESTAMP('2022-12-19 21:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-21 21:29:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
361, 'CRS-CRS', 19, 15, TO_TIMESTAMP('2022-12-21 21:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-23 08:12:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
361, 'CRS-SO', 15, 35, TO_TIMESTAMP('2022-12-23 08:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-24 07:31:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
361, 'SO-PCR', 35, 55, TO_TIMESTAMP('2022-12-24 07:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-25 19:06:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
362, 'PCR-SO', 52, 32, TO_TIMESTAMP('2022-08-24 06:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-24 13:36:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
362, 'SO-CRS', 32, 12, TO_TIMESTAMP('2022-08-24 13:36:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-25 03:19:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
362, 'CRS-CRS', 12, 13, TO_TIMESTAMP('2022-08-25 03:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-26 02:54:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
362, 'CRS-SO', 13, 33, TO_TIMESTAMP('2022-08-26 02:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-27 15:33:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
362, 'SO-PCR', 33, 53, TO_TIMESTAMP('2022-08-27 15:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-28 04:19:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
363, 'PCR-SO', 58, 38, TO_TIMESTAMP('2021-10-13 22:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-14 22:21:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
363, 'SO-CRS', 38, 18, TO_TIMESTAMP('2021-10-14 22:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-15 03:27:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
363, 'CRS-CRS', 18, 18, TO_TIMESTAMP('2021-10-15 03:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-15 12:57:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
363, 'CRS-SO', 18, 38, TO_TIMESTAMP('2021-10-15 12:57:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-16 00:06:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
363, 'SO-PCR', 38, 58, TO_TIMESTAMP('2021-10-16 00:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-16 15:37:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
364, 'PCR-SO', 50, 30, TO_TIMESTAMP('2021-01-23 20:41:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-25 20:24:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
364, 'SO-CRS', 30, 10, TO_TIMESTAMP('2021-01-25 20:24:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-27 14:12:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
364, 'CRS-CRS', 10, 7, TO_TIMESTAMP('2021-01-27 14:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-28 00:23:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
364, 'CRS-SO', 7, 27, TO_TIMESTAMP('2021-01-28 00:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-29 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
364, 'SO-PCR', 27, 47, TO_TIMESTAMP('2021-01-29 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-31 09:04:00', 'YYYY-MM-DD HH24:MI:SS'), 28),
365, 'PCR-SO', 51, 31, TO_TIMESTAMP('2021-11-10 07:57:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-11 06:05:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
365, 'SO-CRS', 31, 11, TO_TIMESTAMP('2021-11-11 06:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-12 18:59:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
365, 'CRS-CRS', 11, 2, TO_TIMESTAMP('2021-11-12 18:59:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-13 23:25:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
365, 'CRS-SO', 2, 22, TO_TIMESTAMP('2021-11-13 23:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-14 23:24:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
365, 'SO-PCR', 22, 42, TO_TIMESTAMP('2021-11-14 23:24:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-15 22:56:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
366, 'PCR-SO', 49, 29, TO_TIMESTAMP('2021-03-30 23:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-31 19:56:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
366, 'SO-CRS', 29, 9, TO_TIMESTAMP('2021-03-31 19:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-01 03:01:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
366, 'CRS-CRS', 9, 2, TO_TIMESTAMP('2021-04-01 03:01:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-02 19:07:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
366, 'CRS-SO', 2, 22, TO_TIMESTAMP('2021-04-02 19:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-04 05:24:00', 'YYYY-MM-DD HH24:MI:SS'), 57),
366, 'SO-PCR', 22, 42, TO_TIMESTAMP('2021-04-04 05:24:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-05 05:10:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
367, 'PCR-SO', 56, 36, TO_TIMESTAMP('2022-12-14 07:36:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-16 02:29:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
367, 'SO-CRS', 36, 16, TO_TIMESTAMP('2022-12-16 02:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-17 11:34:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
367, 'CRS-CRS', 16, 8, TO_TIMESTAMP('2022-12-17 11:34:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-18 23:35:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
367, 'CRS-SO', 8, 28, TO_TIMESTAMP('2022-12-18 23:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-19 22:18:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
367, 'SO-PCR', 28, 48, TO_TIMESTAMP('2022-12-19 22:18:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-12-21 13:12:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
368, 'PCR-SO', 55, 35, TO_TIMESTAMP('2020-12-20 08:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-21 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
368, 'SO-CRS', 35, 15, TO_TIMESTAMP('2020-12-21 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-23 13:07:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
368, 'CRS-CRS', 15, 15, TO_TIMESTAMP('2020-12-23 13:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-24 06:19:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
368, 'CRS-SO', 15, 35, TO_TIMESTAMP('2020-12-24 06:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-25 02:19:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
368, 'SO-PCR', 35, 55, TO_TIMESTAMP('2020-12-25 02:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-25 16:51:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
369, 'PCR-SO', 47, 27, TO_TIMESTAMP('2021-07-15 04:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-16 17:28:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
369, 'SO-CRS', 27, 7, TO_TIMESTAMP('2021-07-16 17:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-17 09:12:00', 'YYYY-MM-DD HH24:MI:SS'), 14),
369, 'CRS-CRS', 7, 11, TO_TIMESTAMP('2021-07-17 09:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-17 21:21:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
369, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-07-17 21:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-18 12:55:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
369, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-07-18 12:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-19 12:51:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
370, 'PCR-SO', 45, 25, TO_TIMESTAMP('2022-03-11 20:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-12 18:26:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
370, 'SO-CRS', 25, 5, TO_TIMESTAMP('2022-03-12 18:26:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-14 05:39:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
370, 'CRS-CRS', 5, 11, TO_TIMESTAMP('2022-03-14 05:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-15 02:42:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
370, 'CRS-SO', 11, 31, TO_TIMESTAMP('2022-03-15 02:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-16 11:46:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
370, 'SO-PCR', 31, 51, TO_TIMESTAMP('2022-03-16 11:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-17 08:04:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
371, 'PCR-SO', 54, 34, TO_TIMESTAMP('2022-02-26 05:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-02-27 01:08:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
371, 'SO-CRS', 34, 14, TO_TIMESTAMP('2022-02-27 01:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-02-27 05:43:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
371, 'CRS-CRS', 14, 16, TO_TIMESTAMP('2022-02-27 05:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-01 03:11:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
371, 'CRS-SO', 16, 36, TO_TIMESTAMP('2022-03-01 03:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-02 22:46:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
371, 'SO-PCR', 36, 56, TO_TIMESTAMP('2022-03-02 22:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-03 17:53:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
372, 'PCR-SO', 51, 31, TO_TIMESTAMP('2021-07-16 10:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-17 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
372, 'SO-CRS', 31, 11, TO_TIMESTAMP('2021-07-17 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-18 03:14:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
372, 'CRS-CRS', 11, 11, TO_TIMESTAMP('2021-07-18 03:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-18 12:44:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
372, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-07-18 12:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-19 19:04:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
372, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-07-19 19:04:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-21 03:45:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
373, 'PCR-SO', 54, 34, TO_TIMESTAMP('2022-03-17 18:18:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-18 04:31:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
373, 'SO-CRS', 34, 14, TO_TIMESTAMP('2022-03-18 04:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-18 20:03:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
373, 'CRS-CRS', 14, 13, TO_TIMESTAMP('2022-03-18 20:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-20 08:46:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
373, 'CRS-SO', 13, 33, TO_TIMESTAMP('2022-03-20 08:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-20 11:55:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
373, 'SO-PCR', 33, 53, TO_TIMESTAMP('2022-03-20 11:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-03-21 19:19:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
374, 'PCR-SO', 55, 35, TO_TIMESTAMP('2020-05-08 18:26:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-09 15:12:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
374, 'SO-CRS', 35, 15, TO_TIMESTAMP('2020-05-09 15:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-09 18:29:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
374, 'CRS-CRS', 15, 17, TO_TIMESTAMP('2020-05-09 18:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-11 10:47:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
374, 'CRS-SO', 17, 37, TO_TIMESTAMP('2020-05-11 10:47:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-12 10:02:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
374, 'SO-PCR', 37, 57, TO_TIMESTAMP('2020-05-12 10:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-13 02:39:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
375, 'PCR-SO', 46, 26, TO_TIMESTAMP('2020-01-22 17:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-01-24 12:40:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
375, 'SO-CRS', 26, 6, TO_TIMESTAMP('2020-01-24 12:40:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-01-25 23:52:00', 'YYYY-MM-DD HH24:MI:SS'), 71),
375, 'CRS-CRS', 6, 1, TO_TIMESTAMP('2020-01-25 23:52:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-01-26 17:04:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
375, 'CRS-SO', 1, 21, TO_TIMESTAMP('2020-01-26 17:04:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-01-27 23:10:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
375, 'SO-PCR', 21, 41, TO_TIMESTAMP('2020-01-27 23:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-01-28 06:09:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
376, 'PCR-SO', 41, 21, TO_TIMESTAMP('2020-12-29 23:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-30 02:33:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
376, 'SO-CRS', 21, 1, TO_TIMESTAMP('2020-12-30 02:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-30 08:28:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
376, 'CRS-CRS', 1, 8, TO_TIMESTAMP('2020-12-30 08:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-31 18:15:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
376, 'CRS-SO', 8, 28, TO_TIMESTAMP('2020-12-31 18:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-01 05:47:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
376, 'SO-PCR', 28, 48, TO_TIMESTAMP('2021-01-01 05:47:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-02 04:02:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
377, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-05-03 18:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-05 11:01:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
377, 'SO-CRS', 28, 8, TO_TIMESTAMP('2021-05-05 11:01:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-07 01:14:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
377, 'CRS-CRS', 8, 19, TO_TIMESTAMP('2021-05-07 01:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-07 19:20:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
377, 'CRS-SO', 19, 39, TO_TIMESTAMP('2021-05-07 19:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-08 04:28:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
377, 'SO-PCR', 39, 59, TO_TIMESTAMP('2021-05-08 04:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-09 07:32:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
378, 'PCR-SO', 60, 40, TO_TIMESTAMP('2021-01-22 11:32:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-24 03:32:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
378, 'SO-CRS', 40, 20, TO_TIMESTAMP('2021-01-24 03:32:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-24 14:46:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
378, 'CRS-CRS', 20, 15, TO_TIMESTAMP('2021-01-24 14:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-25 10:22:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
378, 'CRS-SO', 15, 35, TO_TIMESTAMP('2021-01-25 10:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-27 02:23:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
378, 'SO-PCR', 35, 55, TO_TIMESTAMP('2021-01-27 02:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-27 21:33:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
379, 'PCR-SO', 47, 27, TO_TIMESTAMP('2021-11-30 19:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-01 05:11:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
379, 'SO-CRS', 27, 7, TO_TIMESTAMP('2021-12-01 05:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-02 08:55:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
379, 'CRS-CRS', 7, 17, TO_TIMESTAMP('2021-12-02 08:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-03 21:05:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
379, 'CRS-SO', 17, 37, TO_TIMESTAMP('2021-12-03 21:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-04 17:52:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
379, 'SO-PCR', 37, 57, TO_TIMESTAMP('2021-12-04 17:52:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-05 10:41:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
380, 'PCR-SO', 53, 33, TO_TIMESTAMP('2020-06-27 10:18:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-27 14:59:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
380, 'SO-CRS', 33, 13, TO_TIMESTAMP('2020-06-27 14:59:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-29 02:54:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
380, 'CRS-CRS', 13, 1, TO_TIMESTAMP('2020-06-29 02:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-30 01:47:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
380, 'CRS-SO', 1, 21, TO_TIMESTAMP('2020-06-30 01:47:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-30 10:09:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
380, 'SO-PCR', 21, 41, TO_TIMESTAMP('2020-06-30 10:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-02 07:34:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
381, 'PCR-SO', 41, 21, TO_TIMESTAMP('2021-06-24 18:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-26 09:48:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
381, 'SO-CRS', 21, 1, TO_TIMESTAMP('2021-06-26 09:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-27 19:19:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
381, 'CRS-CRS', 1, 17, TO_TIMESTAMP('2021-06-27 19:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-29 16:57:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
381, 'CRS-SO', 17, 37, TO_TIMESTAMP('2021-06-29 16:57:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-01 04:45:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
381, 'SO-PCR', 37, 57, TO_TIMESTAMP('2021-07-01 04:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-02 12:37:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
382, 'PCR-SO', 43, 23, TO_TIMESTAMP('2023-01-26 01:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-01-26 04:42:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
